analysis,mass,intensity
20240815_67_BVCZ_1,148084.453125,5658.15261979454
20240815_67_BVCZ_1,148084.625,5592.87500156011
20240815_67_BVCZ_1,148084.84375,5578.28363978161
20240815_67_BVCZ_1,148084.859375,5653.67894128075
20240815_67_BVCZ_1,148085.03125,5632.51357158745
20240815_67_BVCZ_1,148085.390625,5587.73326835169
20240815_67_BVCZ_1,148085.546875,5533.24038113834
20240815_67_BVCZ_1,148085.78125,5510.2137151973
20240815_67_BVCZ_1,148085.796875,5558.96576975796
20240815_67_BVCZ_1,148085.96875,5523.34226445306
20240815_67_BVCZ_1,148086.34375,5472.69413700064
20240815_67_BVCZ_1,148086.453125,5435.90373234855
20240815_67_BVCZ_1,148086.703125,5414.55476632033
20240815_67_BVCZ_1,148086.75,5444.9282238781
20240815_67_BVCZ_1,148086.921875,5411.15889600614
20240815_67_BVCZ_1,148087.28125,5380.18552934548
20240815_67_BVCZ_1,148087.359375,5329.90533309758
20240815_67_BVCZ_1,148087.640625,5334.81500148646
20240815_67_BVCZ_1,148087.71875,5343.90045245119
20240815_67_BVCZ_1,148087.859375,5294.55848510721
20240815_67_BVCZ_1,148088.234375,5229.25378452976
20240815_67_BVCZ_1,148088.28125,5175.85606495493
20240815_67_BVCZ_1,148088.5625,5175.90219261517
20240815_67_BVCZ_1,148088.65625,5125.62340874923
20240815_67_BVCZ_1,148088.78125,5070.63290341857
20240815_67_BVCZ_1,148089.171875,5052.77978612505
20240815_67_BVCZ_1,148089.203125,5043.26367933231
20240815_67_BVCZ_1,148089.484375,5048.900928687
20240815_67_BVCZ_1,148089.625,5004.55639630444
20240815_67_BVCZ_1,148089.71875,4938.18283099569
20240815_67_BVCZ_1,148090.125,4919.55470876294
20240815_67_BVCZ_1,148090.125,4898.69163050628
20240815_67_BVCZ_1,148090.40625,4904.74871560908
20240815_67_BVCZ_1,148090.578125,4887.20454577311
20240815_67_BVCZ_1,148090.65625,4812.59939700422
20240815_67_BVCZ_1,148091.046875,4818.24001474941
20240815_67_BVCZ_1,148091.0625,4785.80792174623
20240815_67_BVCZ_1,148091.328125,4780.95174239851
20240815_67_BVCZ_1,148091.53125,4759.76390968459
20240815_67_BVCZ_1,148091.59375,4667.90082339112
20240815_67_BVCZ_1,148091.953125,4663.07883741892
20240815_67_BVCZ_1,148092.015625,4649.75101367036
20240815_67_BVCZ_1,148092.25,4602.45644478576
20240815_67_BVCZ_1,148092.484375,4610.39684617786
20240815_67_BVCZ_1,148092.53125,4552.04999196949
20240815_67_BVCZ_1,148092.875,4578.83752616671
20240815_67_BVCZ_1,148092.96875,4577.04182269969
20240815_67_BVCZ_1,148093.203125,4581.94998993034
20240815_67_BVCZ_1,148093.453125,4648.19276607893
20240815_67_BVCZ_1,148093.46875,4609.72446534381
20240815_67_BVCZ_1,148093.796875,4613.74955389546
20240815_67_BVCZ_1,148093.90625,4587.58124552895
20240815_67_BVCZ_1,148094.125,4629.57923070267
20240815_67_BVCZ_1,148094.390625,4682.71809960849
20240815_67_BVCZ_1,148094.40625,4701.57357926719
20240815_67_BVCZ_1,148094.703125,4716.49359852759
20240815_67_BVCZ_1,148094.859375,4717.41534339425
20240815_67_BVCZ_1,148095.046875,4768.3844976668
20240815_67_BVCZ_1,148095.34375,4807.80249774043
20240815_67_BVCZ_1,148095.34375,4836.94845537171
20240815_67_BVCZ_1,148095.625,4853.35877893115
20240815_67_BVCZ_1,148095.796875,4902.56996291631
20240815_67_BVCZ_1,148095.984375,4933.12447297662
20240815_67_BVCZ_1,148096.296875,4950.24487961751
20240815_67_BVCZ_1,148096.296875,5004.75097506042
20240815_67_BVCZ_1,148096.546875,5018.43706810098
20240815_67_BVCZ_1,148096.75,5082.96911775472
20240815_67_BVCZ_1,148096.90625,5128.79529038206
20240815_67_BVCZ_1,148097.203125,5156.53559221831
20240815_67_BVCZ_1,148097.265625,5217.50396217064
20240815_67_BVCZ_1,148097.46875,5216.42691722514
20240815_67_BVCZ_1,148097.6875,5314.40515101637
20240815_67_BVCZ_1,148097.828125,5390.30857251534
20240815_67_BVCZ_1,148098.15625,5430.60593690349
20240815_67_BVCZ_1,148098.21875,5470.24758054307
20240815_67_BVCZ_1,148098.375,5471.65169393302
20240815_67_BVCZ_1,148098.625,5540.93935010531
20240815_67_BVCZ_1,148098.75,5599.23511116832
20240815_67_BVCZ_1,148099.078125,5652.49749303801
20240815_67_BVCZ_1,148099.171875,5667.31839523418
20240815_67_BVCZ_1,148099.296875,5652.15284930905
20240815_67_BVCZ_1,148099.59375,5727.57288270011
20240815_67_BVCZ_1,148099.6875,5805.13649452379
20240815_67_BVCZ_1,148100.03125,5827.06384882619
20240815_67_BVCZ_1,148100.125,5848.15122379896
20240815_67_BVCZ_1,148100.203125,5854.91682689216
20240815_67_BVCZ_1,148100.53125,5921.6307697166
20240815_67_BVCZ_1,148100.609375,5992.00318874391
20240815_67_BVCZ_1,148100.953125,5980.6903791275
20240815_67_BVCZ_1,148101.09375,6005.42262772903
20240815_67_BVCZ_1,148101.125,5993.08724938367
20240815_67_BVCZ_1,148101.46875,6042.97505972401
20240815_67_BVCZ_1,148101.53125,6072.17975914128
20240815_67_BVCZ_1,148101.890625,6078.64127433687
20240815_67_BVCZ_1,148102.046875,6060.6847122324
20240815_67_BVCZ_1,148102.046875,6004.49457241677
20240815_67_BVCZ_1,148102.421875,6038.17547369668
20240815_67_BVCZ_1,148102.46875,6032.1492640478
20240815_67_BVCZ_1,148102.84375,6034.89471318579
20240815_67_BVCZ_1,148102.953125,6010.92317836621
20240815_67_BVCZ_1,148102.984375,5994.54497871591
20240815_67_BVCZ_1,148103.375,5964.26149142232
20240815_67_BVCZ_1,148103.390625,5953.29352858336
20240815_67_BVCZ_1,148103.78125,5982.34051453995
20240815_67_BVCZ_1,148103.875,5992.2338995795
20240815_67_BVCZ_1,148103.953125,5972.56866992468
20240815_67_BVCZ_1,148104.3125,5963.53940996607
20240815_67_BVCZ_1,148104.3125,5975.33782245343
20240815_67_BVCZ_1,148104.6875,5949.12312282547
20240815_67_BVCZ_1,148104.796875,5940.48865466619
20240815_67_BVCZ_1,148104.90625,5898.73667464436
20240815_67_BVCZ_1,148105.25,5869.18084278485
20240815_67_BVCZ_1,148105.265625,5890.70681629881
20240815_67_BVCZ_1,148105.625,5864.36938099818
20240815_67_BVCZ_1,148105.703125,5833.14282415658
20240815_67_BVCZ_1,148105.875,5769.1134966631
20240815_67_BVCZ_1,148106.171875,5719.74923918284
20240815_67_BVCZ_1,148106.203125,5720.61905694875
20240815_67_BVCZ_1,148106.59375,5681.63708984579
20240815_67_BVCZ_1,148106.625,5655.63464860765
20240815_67_BVCZ_1,148106.8125,5618.40475337176
20240815_67_BVCZ_1,148107.09375,5570.06033223069
20240815_67_BVCZ_1,148107.15625,5576.48380773359
20240815_67_BVCZ_1,148107.515625,5492.46768414464
20240815_67_BVCZ_1,148107.546875,5447.10850490849
20240815_67_BVCZ_1,148107.78125,5455.8682679147
20240815_67_BVCZ_1,148108.03125,5405.7078499528
20240815_67_BVCZ_1,148108.09375,5431.90638029997
20240815_67_BVCZ_1,148108.453125,5375.61296320969
20240815_67_BVCZ_1,148108.46875,5325.88479473182
20240815_67_BVCZ_1,148108.734375,5314.96024283111
20240815_67_BVCZ_1,148108.953125,5268.1420971891
20240815_67_BVCZ_1,148109.046875,5275.94803024456
20240815_67_BVCZ_1,148109.375,5237.48538913259
20240815_67_BVCZ_1,148109.390625,5145.2746277685
20240815_67_BVCZ_1,148109.703125,5134.98266638635
20240815_67_BVCZ_1,148109.875,5099.19841740722
20240815_67_BVCZ_1,148109.984375,5069.33087103958
20240815_67_BVCZ_1,148110.296875,5025.65575329071
20240815_67_BVCZ_1,148110.328125,4942.49628903278
20240815_67_BVCZ_1,148110.640625,4930.42367257301
20240815_67_BVCZ_1,148110.796875,4904.01629264603
20240815_67_BVCZ_1,148110.9375,4927.82952871621
20240815_67_BVCZ_1,148111.21875,4942.68844082657
20240815_67_BVCZ_1,148111.265625,4869.79808518278
20240815_67_BVCZ_1,148111.59375,4904.09932294977
20240815_67_BVCZ_1,148111.734375,4930.78952846607
20240815_67_BVCZ_1,148111.875,4928.62256659072
20240815_67_BVCZ_1,148112.140625,4957.38176976629
20240815_67_BVCZ_1,148112.1875,4909.43681471895
20240815_67_BVCZ_1,148112.5625,4952.72847966172
20240815_67_BVCZ_1,148112.65625,4945.36205304727
20240815_67_BVCZ_1,148112.828125,4997.1868795947
20240815_67_BVCZ_1,148113.0625,5013.15443356147
20240815_67_BVCZ_1,148113.140625,4965.06966775768
20240815_67_BVCZ_1,148113.515625,4999.72437039914
20240815_67_BVCZ_1,148113.578125,4979.99222443564
20240815_67_BVCZ_1,148113.765625,5026.24880883683
20240815_67_BVCZ_1,148113.96875,5004.1937405433
20240815_67_BVCZ_1,148114.078125,4983.28513748406
20240815_67_BVCZ_1,148114.46875,5008.85990659048
20240815_67_BVCZ_1,148114.515625,5002.02168290004
20240815_67_BVCZ_1,148114.71875,5055.92648312775
20240815_67_BVCZ_1,148114.890625,5012.2201959106
20240815_67_BVCZ_1,148115.015625,4988.86417055239
20240815_67_BVCZ_1,148115.421875,5017.48241358237
20240815_67_BVCZ_1,148115.4375,5004.84323697352
20240815_67_BVCZ_1,148115.671875,5043.70022310494
20240815_67_BVCZ_1,148115.796875,4989.38773754807
20240815_67_BVCZ_1,148115.9375,4961.85290376196
20240815_67_BVCZ_1,148116.359375,4990.17066736219
20240815_67_BVCZ_1,148116.375,5017.50269307105
20240815_67_BVCZ_1,148116.609375,5076.60198523802
20240815_67_BVCZ_1,148116.71875,5042.28130295106
20240815_67_BVCZ_1,148116.875,5004.95341094954
20240815_67_BVCZ_1,148117.296875,5024.0951556838
20240815_67_BVCZ_1,148117.328125,5016.89032543094
20240815_67_BVCZ_1,148117.5625,5100.3298423094
20240815_67_BVCZ_1,148117.640625,5061.79675128828
20240815_67_BVCZ_1,148117.8125,5036.81214274531
20240815_67_BVCZ_1,148118.21875,5073.30354169988
20240815_67_BVCZ_1,148118.296875,5085.77177066214
20240815_67_BVCZ_1,148118.5,5150.64109294474
20240815_67_BVCZ_1,148118.5625,5165.42614518393
20240815_67_BVCZ_1,148118.75,5125.78435906296
20240815_67_BVCZ_1,148119.140625,5136.68890222251
20240815_67_BVCZ_1,148119.25,5122.63850490328
20240815_67_BVCZ_1,148119.453125,5166.5869470659
20240815_67_BVCZ_1,148119.46875,5157.19919718453
20240815_67_BVCZ_1,148119.6875,5097.93993527748
20240815_67_BVCZ_1,148120.078125,5093.53433540352
20240815_67_BVCZ_1,148120.203125,5099.62343550497
20240815_67_BVCZ_1,148120.390625,5137.57643576537
20240815_67_BVCZ_1,148120.390625,5121.74103114741
20240815_67_BVCZ_1,148120.625,5072.23415343501
20240815_67_BVCZ_1,148121.015625,5037.41892382459
20240815_67_BVCZ_1,148121.171875,5052.53001933803
20240815_67_BVCZ_1,148121.3125,5034.91470718167
20240815_67_BVCZ_1,148121.34375,4996.82771128895
20240815_67_BVCZ_1,148121.5625,4969.44694372702
20240815_67_BVCZ_1,148121.9375,4973.12529781473
20240815_67_BVCZ_1,148122.109375,4995.86965792501
20240815_67_BVCZ_1,148122.21875,4975.79900198514
20240815_67_BVCZ_1,148122.296875,4968.11825832246
20240815_67_BVCZ_1,148122.5,4965.59626140714
20240815_67_BVCZ_1,148122.859375,4934.60787625227
20240815_67_BVCZ_1,148123.0625,4962.69360795716
20240815_67_BVCZ_1,148123.140625,4974.16110398584
20240815_67_BVCZ_1,148123.25,4969.85104716299
20240815_67_BVCZ_1,148123.4375,4963.99829311087
20240815_67_BVCZ_1,148123.78125,4952.35034838959
20240815_67_BVCZ_1,148124.03125,4989.29008498779
20240815_67_BVCZ_1,148124.0625,4984.609200328
20240815_67_BVCZ_1,148124.1875,4946.97622158845
20240815_67_BVCZ_1,148124.375,4913.17236668889
20240815_67_BVCZ_1,148124.703125,4916.22367740285
20240815_67_BVCZ_1,148124.96875,4944.10279748995
20240815_67_BVCZ_1,148124.96875,4963.74276025218
20240815_67_BVCZ_1,148125.140625,4901.00236897913
20240815_67_BVCZ_1,148125.3125,4841.88207998583
20240815_67_BVCZ_1,148125.640625,4870.80983793374
20240815_67_BVCZ_1,148125.90625,4899.87860299478
20240815_67_BVCZ_1,148125.9375,4916.64552195992
20240815_67_BVCZ_1,148126.078125,4876.00321895375
20240815_67_BVCZ_1,148126.25,4877.06771373114
20240815_67_BVCZ_1,148126.5625,4898.06410190178
20240815_67_BVCZ_1,148126.8125,4882.19752176454
20240815_67_BVCZ_1,148126.890625,4808.98300613005
20240815_67_BVCZ_1,148127.03125,4760.04872908037
20240815_67_BVCZ_1,148127.1875,4754.59056670707
20240815_67_BVCZ_1,148127.484375,4767.13322636376
20240815_67_BVCZ_1,148127.71875,4739.83678952196
20240815_67_BVCZ_1,148127.859375,4709.2597662386
20240815_67_BVCZ_1,148127.96875,4643.35955320919
20240815_67_BVCZ_1,148128.125,4607.86489358571
20240815_67_BVCZ_1,148128.421875,4646.00695539106
20240815_67_BVCZ_1,148128.65625,4623.10745238353
20240815_67_BVCZ_1,148128.796875,4595.03901531522
20240815_67_BVCZ_1,148128.921875,4606.06902799399
20240815_67_BVCZ_1,148129.0625,4573.83757407122
20240815_67_BVCZ_1,148129.34375,4622.19017563652
20240815_67_BVCZ_1,148129.578125,4588.09623387865
20240815_67_BVCZ_1,148129.75,4579.68288454355
20240815_67_BVCZ_1,148129.859375,4636.259103596
20240815_67_BVCZ_1,148130,4591.22866722202
20240815_67_BVCZ_1,148130.28125,4604.08311725595
20240815_67_BVCZ_1,148130.484375,4580.91484902258
20240815_67_BVCZ_1,148130.71875,4542.07154047603
20240815_67_BVCZ_1,148130.8125,4567.9740350108
20240815_67_BVCZ_1,148130.921875,4553.75324371328
20240815_67_BVCZ_1,148131.203125,4583.00033506767
20240815_67_BVCZ_1,148131.40625,4560.22521997394
20240815_67_BVCZ_1,148131.671875,4533.96183565769
20240815_67_BVCZ_1,148131.75,4550.37579503983
20240815_67_BVCZ_1,148131.875,4485.06318161459
20240815_67_BVCZ_1,148132.125,4521.3852654111
20240815_67_BVCZ_1,148132.296875,4513.32125844662
20240815_67_BVCZ_1,148132.609375,4511.72321706233
20240815_67_BVCZ_1,148132.703125,4558.75756009685
20240815_67_BVCZ_1,148132.796875,4539.71085556476
20240815_67_BVCZ_1,148133.046875,4601.89030350199
20240815_67_BVCZ_1,148133.234375,4598.2896667999
20240815_67_BVCZ_1,148133.578125,4606.04754551558
20240815_67_BVCZ_1,148133.65625,4623.47418843553
20240815_67_BVCZ_1,148133.75,4632.04664400305
20240815_67_BVCZ_1,148133.984375,4689.31075957164
20240815_67_BVCZ_1,148134.140625,4670.60874889289
20240815_67_BVCZ_1,148134.53125,4668.75233712467
20240815_67_BVCZ_1,148134.59375,4645.27930867534
20240815_67_BVCZ_1,148134.671875,4682.27701765744
20240815_67_BVCZ_1,148134.90625,4747.64914340436
20240815_67_BVCZ_1,148135.0625,4718.73942770605
20240815_67_BVCZ_1,148135.5,4723.6352272299
20240815_67_BVCZ_1,148135.53125,4693.46347106135
20240815_67_BVCZ_1,148135.625,4739.04518537152
20240815_67_BVCZ_1,148135.828125,4786.65667319376
20240815_67_BVCZ_1,148135.984375,4747.94112981798
20240815_67_BVCZ_1,148136.4375,4752.50556500035
20240815_67_BVCZ_1,148136.484375,4742.70885668112
20240815_67_BVCZ_1,148136.546875,4796.34600215985
20240815_67_BVCZ_1,148136.765625,4864.6085079566
20240815_67_BVCZ_1,148136.90625,4848.45989407092
20240815_67_BVCZ_1,148137.390625,4909.56473007933
20240815_67_BVCZ_1,148137.4375,4888.91356468066
20240815_67_BVCZ_1,148137.484375,4899.3176590805
20240815_67_BVCZ_1,148137.703125,4978.40578971034
20240815_67_BVCZ_1,148137.8125,4959.46327248902
20240815_67_BVCZ_1,148138.359375,4997.54989093656
20240815_67_BVCZ_1,148138.375,4983.4365894164
20240815_67_BVCZ_1,148138.4375,4987.20817298183
20240815_67_BVCZ_1,148138.609375,5036.65011700076
20240815_67_BVCZ_1,148138.734375,5013.8100007812
20240815_67_BVCZ_1,148139.3125,5071.31127991343
20240815_67_BVCZ_1,148139.359375,5000.32559059103
20240815_67_BVCZ_1,148139.546875,5007.36369335424
20240815_67_BVCZ_1,148139.65625,5051.52145988539
20240815_67_BVCZ_1,148140.265625,5042.59664659753
20240815_67_BVCZ_1,148140.265625,5036.39331722795
20240815_67_BVCZ_1,148140.296875,4954.04453742225
20240815_67_BVCZ_1,148140.46875,4957.5346073059
20240815_67_BVCZ_1,148140.5625,4975.96711603703
20240815_67_BVCZ_1,148141.21875,4933.96932993836
20240815_67_BVCZ_1,148141.21875,4897.96164782492
20240815_67_BVCZ_1,148141.234375,4817.74073358705
20240815_67_BVCZ_1,148141.40625,4823.31956202685
20240815_67_BVCZ_1,148141.484375,4844.85649064217
20240815_67_BVCZ_1,148142.171875,4809.4325884704
20240815_67_BVCZ_1,148142.171875,4816.55180416162
20240815_67_BVCZ_1,148142.171875,4734.53387953671
20240815_67_BVCZ_1,148142.328125,4761.00934085835
20240815_67_BVCZ_1,148142.40625,4781.64935084583
20240815_67_BVCZ_1,148143.109375,4753.8847976822
20240815_67_BVCZ_1,148143.109375,4770.16415080438
20240815_67_BVCZ_1,148143.140625,4701.28429289298
20240815_67_BVCZ_1,148143.25,4731.44677003471
20240815_67_BVCZ_1,148143.328125,4752.12972928131
20240815_67_BVCZ_1,148144.046875,4741.62886552383
20240815_67_BVCZ_1,148144.0625,4723.69958295273
20240815_67_BVCZ_1,148144.078125,4661.79608956376
20240815_67_BVCZ_1,148144.171875,4673.84197238927
20240815_67_BVCZ_1,148144.25,4660.78567799198
20240815_67_BVCZ_1,148144.984375,4630.04567419118
20240815_67_BVCZ_1,148145,4601.50548623017
20240815_67_BVCZ_1,148145.046875,4532.93004329123
20240815_67_BVCZ_1,148145.109375,4517.76418202627
20240815_67_BVCZ_1,148145.171875,4523.15285069546
20240815_67_BVCZ_1,148145.90625,4472.62702647603
20240815_67_BVCZ_1,148145.953125,4440.69144535133
20240815_67_BVCZ_1,148146,4382.2778257681
20240815_67_BVCZ_1,148146.03125,4354.47664492248
20240815_67_BVCZ_1,148146.078125,4357.76609796267
20240815_67_BVCZ_1,148146.859375,4319.54965423021
20240815_67_BVCZ_1,148146.890625,4296.56893889453
20240815_67_BVCZ_1,148146.96875,4238.10691265791
20240815_67_BVCZ_1,148146.96875,4211.4920391754
20240815_67_BVCZ_1,148147,4194.32335397373
20240815_67_BVCZ_1,148147.796875,4200.10643105085
20240815_67_BVCZ_1,148147.84375,4148.87239461364
20240815_67_BVCZ_1,148147.890625,4126.43395699864
20240815_67_BVCZ_1,148147.90625,4142.95818771209
20240815_67_BVCZ_1,148147.921875,4138.02794783674
20240815_67_BVCZ_1,148148.71875,4133.65656159266
20240815_67_BVCZ_1,148148.78125,4099.62151380754
20240815_67_BVCZ_1,148148.8125,4053.60561482542
20240815_67_BVCZ_1,148148.828125,4070.25642678912
20240815_67_BVCZ_1,148148.875,4091.76616928541
20240815_67_BVCZ_1,148149.65625,4099.01508220489
20240815_67_BVCZ_1,148149.734375,4083.06394655013
20240815_67_BVCZ_1,148149.734375,4050.0199392859
20240815_67_BVCZ_1,148149.75,4065.50727764537
20240815_67_BVCZ_1,148149.828125,4085.48746818034
20240815_67_BVCZ_1,148150.609375,4090.01602882245
20240815_67_BVCZ_1,148150.65625,4070.14164528474
20240815_67_BVCZ_1,148150.671875,4044.35552938984
20240815_67_BVCZ_1,148150.671875,4074.82068389986
20240815_67_BVCZ_1,148150.78125,4095.63184901101
20240815_67_BVCZ_1,148151.546875,4105.59623907213
20240815_67_BVCZ_1,148151.578125,4100.80034187015
20240815_67_BVCZ_1,148151.59375,4077.25821965671
20240815_67_BVCZ_1,148151.625,4137.16576023392
20240815_67_BVCZ_1,148151.75,4235.23905284907
20240815_67_BVCZ_1,148152.484375,4261.23431798974
20240815_67_BVCZ_1,148152.5,4268.38909622032
20240815_67_BVCZ_1,148152.53125,4266.87112207397
20240815_67_BVCZ_1,148152.5625,4302.94749603786
20240815_67_BVCZ_1,148152.6875,4331.0746454383
20240815_67_BVCZ_1,148153.421875,4309.19516668375
20240815_67_BVCZ_1,148153.421875,4302.54496333414
20240815_67_BVCZ_1,148153.453125,4366.99393940202
20240815_67_BVCZ_1,148153.515625,4399.28214873957
20240815_67_BVCZ_1,148153.640625,4448.63304588294
20240815_67_BVCZ_1,148154.328125,4490.74947853063
20240815_67_BVCZ_1,148154.34375,4514.94357701116
20240815_67_BVCZ_1,148154.390625,4511.84770909154
20240815_67_BVCZ_1,148154.453125,4570.88276404506
20240815_67_BVCZ_1,148154.59375,4622.39761183652
20240815_67_BVCZ_1,148155.25,4652.25731505309
20240815_67_BVCZ_1,148155.28125,4709.30397672189
20240815_67_BVCZ_1,148155.3125,4726.41915984839
20240815_67_BVCZ_1,148155.40625,4737.5479727561
20240815_67_BVCZ_1,148155.5625,4784.63308251434
20240815_67_BVCZ_1,148156.171875,4811.41152144991
20240815_67_BVCZ_1,148156.234375,4841.46038061112
20240815_67_BVCZ_1,148156.234375,4880.3403857773
20240815_67_BVCZ_1,148156.359375,4862.73175764212
20240815_67_BVCZ_1,148156.515625,4895.90057063407
20240815_67_BVCZ_1,148157.078125,4898.50036990095
20240815_67_BVCZ_1,148157.15625,4926.7453859699
20240815_67_BVCZ_1,148157.15625,4991.18239624016
20240815_67_BVCZ_1,148157.3125,4971.21425686913
20240815_67_BVCZ_1,148157.46875,4987.87912113237
20240815_67_BVCZ_1,148158.015625,4957.86857823336
20240815_67_BVCZ_1,148158.078125,4997.97165801111
20240815_67_BVCZ_1,148158.09375,5012.59519127174
20240815_67_BVCZ_1,148158.25,4971.09162779352
20240815_67_BVCZ_1,148158.4375,5004.25391489582
20240815_67_BVCZ_1,148158.921875,4989.31453531124
20240815_67_BVCZ_1,148159.015625,5048.97972052645
20240815_67_BVCZ_1,148159.03125,5072.16888922563
20240815_67_BVCZ_1,148159.203125,5043.83241848745
20240815_67_BVCZ_1,148159.390625,5075.2840811411
20240815_67_BVCZ_1,148159.84375,5043.15087798609
20240815_67_BVCZ_1,148159.9375,5102.28237988056
20240815_67_BVCZ_1,148159.96875,5106.45437390511
20240815_67_BVCZ_1,148160.15625,5061.88636950682
20240815_67_BVCZ_1,148160.328125,5057.60656389486
20240815_67_BVCZ_1,148160.75,5019.37955484556
20240815_67_BVCZ_1,148160.875,5089.77677613649
20240815_67_BVCZ_1,148160.90625,5102.22947330795
20240815_67_BVCZ_1,148161.078125,5108.09533545607
20240815_67_BVCZ_1,148161.296875,5047.99931934832
20240815_67_BVCZ_1,148161.671875,4984.74607793712
20240815_67_BVCZ_1,148161.796875,5057.69526287832
20240815_67_BVCZ_1,148161.828125,5056.25687269313
20240815_67_BVCZ_1,148162.046875,5064.09665499725
20240815_67_BVCZ_1,148162.25,5010.83738274837
20240815_67_BVCZ_1,148162.59375,4961.20560384077
20240815_67_BVCZ_1,148162.71875,5029.99828831641
20240815_67_BVCZ_1,148162.78125,5017.02746155933
20240815_67_BVCZ_1,148162.96875,5040.22605889175
